qpid	cluster_GSZ	cluster_RM1sum	cluster_size	cluster_desccount	RM2	val_avg	jac_avg	desc	genename
HyS0017.21	953.6832695219945	28.926728720749576	44	4327	0.977602705238749	0.011564856652291363	1.1702118410654954e-06	Cyclin-dependent kinase catalytic subunit	
HyS0017.22	514.3995672475227	60.59870217190949	94	31777	0.8472253662188318	0.09710428193066864	1.3494828423402849e-05	Glutamate dehydrogenase	
HyS0017.24	4240.687802239132	50.23088771579906	82	408	2.3302759573547016	0.08301951812729713	2.459257907531094e-05	Mitochondrial voltage-dependent anino channel protein 2	VDAC2
HyS0017.27	311.31451761680324	18.62524214902974	30	27631	0.7225758348541363	0.015188687583756527	1.169401206241446e-06	Nucleoside diphosphate kinase	NME5
HyS0017.28	456.55270164020357	47.42537010397543	77	33050	0.8157192168313415	0.08131616334882077	2.848001925353367e-05	Glutamine-hydrolyzing GMP synthase	GMPS
HyS0017.34	352.3898043472588	0.777063847572377	2	1442	0.7349205667485998	0.007480459208597948	8.145697441476567e-08	Integrase core domain	
HyS0017.35	92.50534795768078	4.232546116531232	12	124428	0.6290103636152661	0.0037890966597742687	1.6012567116632327e-07	Efflux transporter periplasmic adaptor subunit	
HyS0017.36	8.429201900417683e-14	0.34633716515729396	1	26	0.59	0.0	0.0	keratin-associated protein 20-2-like	
HyS0017.37	1.246923580831806e-14	0.46770686071784495	1	2	0.593782245618276	0.007129585390454956	0.00017826806674410618	Nematocyst outer wall antigen	
HyS0017.39	1952.3804866862943	2.0797057591213677	3	70	1.4841051983964533	0.21349544867709305	2.0796153815066866e-05	Dickkopf protein 3	DKK3
HyS0017.40	1956.6129039098992	1.6104726990575249	3	70	1.4234757901502886	0.09590656451855192	7.469574822294882e-06	Dickkopf protein 3	DKK3
HyS0017.41	3683.215089199619	40.171425238665385	67	442	2.0868821988063804	0.04450358850630315	0.00046306090959669045	Copine VII	CPNE2
HyS0017.43	579.5651787242693	53.66344974216031	82	21810	0.9227845147561984	0.19048574930357187	4.9806779876232085e-05	Deoxyribose-phosphate aldolase	DERA
HyS0017.44	4213.376976686521	43.405402021736826	82	412	2.307124002326192	0.05980042982773264	0.003949192144264202	Synaptotagmin VIIb	SYT7
HyS0017.46	4883.777637584898	61.65989449873971	89	334	2.5609776824547854	0.03290818681628364	0.0012644204097780785	SMU1, DNA replication regulator and spliceosomal factor b	SMU1
HyS0017.48	624.731392669085	6.387607714953279	17	3893	0.8458386605306152	0.01121900570031322	1.5220907590034894e-06	Replication protein A subunit	
HyS0017.49	448.4172843236793	10.803213806646804	25	11027	0.7731662831084049	0.007167154527421975	3.887396997092441e-05	Small secreted domain	NB054
HyS0017.50	1178.1944384882054	49.87934686059421	88	5636	1.1494776566464235	0.16634673204721745	0.0018056633058042572	Annexin	
HyS0017.51	437.3045439574424	75.46707176677721	100	46774	0.9045415934112702	0.26343207428308363	3.8822912945664916e-05	Serine/threonine-protein phosphatase	PPP2CB
HyS0017.52	6.828148648821255e-13	0.4889285015529345	1	74	0.5900000000000002	0.0	0.0	Ovochymase-1	
HyS0017.56	1581.4811073642084	2.307094433374657	5	179	1.278225968233842	0.10496878251821021	3.527675349581893e-06	Transmembrane serine protease 5	
HyS0017.61	519.3113861347556	18.296827260498567	45	14773	0.806493400143006	0.01653763676598607	0.0001949101565527649	Alpha thalassemia/mental retardation syndrome X-linked	ATRX
HyS0017.62	284.3432245649216	1.5767862753723527	3	3311	0.7052282049837841	0.0028130398263046964	2.0249369712472324e-07	Kidney mitochondrial carrier protein 1	
HyS0017.65	3375.588751402023	12.41209015517368	23	180	1.9497631535481506	0.017975939842068193	2.024355226657791e-05	Lipopolysaccharide-induced tumor necrosis factor-alpha	LITAF
HyS0017.66	1964.7928936493788	47.51206235655059	75	1738	1.401210215522081	0.04771503576404212	0.00020445536935629455	Androgen-regulated short-chain dehydrogenase/reductase 1	
HyS0017.67	297.1692328219401	58.748815757865344	98	99118	0.7582008391022607	0.09307756655023403	0.00010178509302600082	N-acyl-L-amino acid amidohydrolase	PM20D2
HyS0017.68	300.0958880447137	56.83560417296508	96	95226	0.7627961588189411	0.09953887978232157	0.00010986582126220908	Amidohydrolase	PM20D2
HyS0017.69	400.03528467140075	6.268085444530855	12	6711	0.758629700177841	0.01625573746552542	2.2726276161848805e-06	Peptidase M20 domain-containing protein 2	PM20D2
HyS0017.70	299.7789851079414	42.013531815018965	96	95245	0.7555506163855147	0.08610768468812073	9.747288170999034e-05	Amidohydrolase	PM20D2
HyS0017.72	1118.183014374935	47.82340850026506	94	6724	1.0837526719875228	0.08769345192446917	9.683587901239131e-05	Peptidase M20 domain-containing protein 2	
HyS0017.73	301.6708012352614	56.410853207168905	97	95221	0.7628921750945963	0.09853141665797392	0.00011018858827447145	Amidohydrolase	PM20D2
HyS0017.74	4632.741483658331	36.9065755773439	65	271	2.454061154999655	0.020671333186910612	0.00043774736300562295	Mitochondrial sodium/hydrogen exchanger NHA2	SLC9B2
HyS0017.76	993.6346403949512	36.0991738031161	59	5347	1.0169728682070054	0.055695646717880895	1.5964427399758476e-05	Adenosine kinase a	
HyS0017.77	469.7659515189176	18.39857655989041	43	17232	0.808225302088974	0.05720430285705621	3.204835836022121e-05	S-adenosyl-L-methionine-dependent methyltransferase	METTL13
HyS0017.79	4642.059803782681	51.735248145519066	92	382	2.4801359136632786	0.06284103600716681	0.00031215332037534975	Lysosomal cobalamin transporter	LMBRD1
HyS0017.80	4910.972769651267	43.004255804908254	76	282	2.5669948355352403	0.023782009859182388	6.312246833336216e-05	Sterile alpha motif domain containing 8	SAMD8
HyS0017.83	5860.345581864722	15.803511730975549	30	77	2.9581999965397276	0.0453995299199438	6.468134251043548e-07	Sperm-tail PG-rich repeat-containing protein 2	STPG2
HyS0017.84	2664.6401794716994	47.052307732102335	74	931	1.6716706706117122	0.029838560412248135	8.090227040496245e-06	Calcium/calmodulin-dependent protein kinase type II subunit alpha	
HyS0017.87	971.1890257944032	58.45310321588864	99	9383	1.043573131029614	0.1228157245133101	0.000259335989911757	Thymidine phosphorylase	TYMP
HyS0017.89	3151.3077611514423	37.37695082107548	85	766	1.8797087977455247	0.05506491418490469	6.443834741835532e-05	Dual specificity phosphatase	DUSP16
HyS0017.90	1570.726757665966	1.9833493483629794	4	143	1.2255670534193168	0.013727348486086371	4.278276522520265e-05	Protein downstream neighbor of Son	
HyS0017.91	3235.183379874091	28.66026472595309	56	478	1.9077331021430661	0.04463511704049413	0.00015690809840016807	General transcription factor IIH subunit 1	MRPS35
HyS0017.93	1563.515245348136	20.662331753391523	31	1134	1.2257598740705058	0.019534636633570465	2.0925772953112483e-05	Prohibitin	PHB2
HyS0017.94	742.5198072145296	32.30097799712317	51	8269	0.8965849366432039	0.018069032533896037	2.132572135368991e-05	Hydroxyacyl-CoA dehydrogenase trifunctional multienzyme complex subunit beta	
HyS0017.96	5506.050899253045	40.98287058683076	79	233	2.824818384196206	0.06111895388956142	0.00024894667601945607	IQ motif and ubiquitin domain containing	IQUB
HyS0017.97	396.22820887771593	33.589794044715525	61	34729	0.7561741969078377	0.014472112934893984	0.0006346750628804802	Blast:Protein tumorous imaginal discs, mitochondrial	
HyS0017.99	4.04003204098845e-14	0.41210754284262346	1	18	0.611984835289598	0.041480820695807316	1.6041006312600027e-08	1-aminocyclopropane-1-carboxylate oxidase 2	
HyS0017.100	907.943497238053	1.6183858350070095	4	400	0.9539566439253706	0.0014702548131245686	4.989596704783674e-07	Transcription factor IIIA	
HyS0017.101	1874.175655031372	50.491610773552274	82	2088	1.405158352871053	0.12356203786365164	1.0539538437515653e-05	Integrin-linked protein kinase	ILK
HyS0017.102	9.87687297078438e-13	0.5858160610805597	1	89	0.5900000000000004	0.0	0.0	Beta-sarcoglycan	
HyS0017.103	514.555426474743	46.05158939290116	91	30704	0.8394740251173946	0.08235791925954998	0.00010786599679362022	ATP-dependent DNA helicase	RECQL5
HyS0017.105	3872.352456877331	41.18700976288972	91	541	2.167022500594694	0.052981735508953055	5.9901200823032955e-05	Rho GTPase-activating protein 24	ARHGAP24
HyS0017.108	6.109921452459295e-13	0.41171164264085625	1	70	0.5932634028492298	0.006157360971804303	7.670866676343266e-08	Transcription factor 19	
HyS0017.109	2326.019163433247	4.293997489537252	9	148	1.5597410568167467	0.07421199019559675	5.183198909195867e-05	Migration and invasion-inhibitory protein (Fragment)	MIIP
HyS0017.110	3023.577305260642	49.92268899993274	83	812	1.8150494501258168	0.02946712719706071	4.753035589656066e-05	Magnesium transporter protein 1	
HyS0017.111	2261.4633890443642	61.81584899589013	97	1696	1.577226878205173	0.15582305567135565	0.002765154080449319	Serine/threonine-protein kinase TOR	
HyS0017.112	258.189093582384	37.9753742392603	91	119955	0.8183452160805413	0.23598010104956094	6.254566023400409e-06	Serotonin reuptake transporter	
HyS0017.113	251.2786916297515	43.46526325860774	85	119980	0.7904590062483298	0.18858010250253482	3.763504284683769e-06	Serotonin reuptake transporter	
HyS0017.114	1734.0151547536464	8.69461826046029	23	683	1.2886481449515435	0.009513220593331734	3.8067809606689245e-06	D-beta-hydroxybutyrate dehydrogenase, mitochondrial	
HyS0017.115	362.66660512850507	40.60717258869831	80	54233	0.8453584679610056	0.20808334803675863	0.00038257250606684107	Flavin-containing monooxygenase	DNASE1L3
HyS0017.116	1062.7829981211025	55.62187813002991	99	7844	1.1552589736384382	0.26441784593531836	0.00021580221392319084	Tryptophan 2,3-dioxygenase A	TDO2
HyS0017.117	2.8808876730564597e-12	0.4963634443916932	1	152	0.6089133313391012	0.03568552561949244	1.3803845680026105e-07	Major facilitator superfamily domain-containing protein 8	
HyS0017.118	2905.8563629875707	30.092851878688588	69	727	1.7741085787975677	0.04105406849297698	0.00036886506306841417	Retinal homeobox protein Rx-B	VSX1
HyS0017.121	1319.3078527366233	6.3670187541906245	12	615	1.1285911310204502	0.020505216283405417	1.1264779792025859e-05	Transposable element P transposase	
HyS0017.123	3053.5610598764433	0.5602596484261178	2	19	1.815559909066042	0.0078027950310558996	1.8745024626370864e-07	receptor-type tyrosine-protein phosphatase epsilon isoform X7	
HyS0017.125	7.484639153111825e-12	0.44620212197888964	1	245	0.6102520800589708	0.03821146343903171	2.218140485240035e-07	G2/M phase-specific E3 ubiquitin-protein ligase	
HyS0017.126	2618.1101409850803	0.8910313563712785	3	39	1.6421266070431675	0.009212342567109923	4.5442836017960964e-07	receptor-type tyrosine-protein phosphatase kappa isoform X1	
HyS0017.128	2565.521349846855	12.699985444272281	45	609	1.6247552974761523	0.016125888732667723	1.8254548141700752e-06	Receptor-type tyrosine-protein phosphatase gamma	PTPRC
HyS0017.129	447.29540200829064	21.613126349061048	65	28849	0.784987232141386	0.030314063062936627	0.00013089573566941377	Tyrosine-protein phosphatase non-receptor type	
HyS0017.130	1618.0918875527561	8.155780993548946	26	888	1.2582979639767942	0.03973808689672429	1.1450213908017236e-06	Receptor-type tyrosine-protein phosphatase alpha	
HyS0017.131	1378.7603496684906	0.8976394798083864	2	94	1.1429187054545236	0.0026689914163090128	6.8241757725029045e-09	Receptor-type tyrosine-protein phosphatase S	
HyS0017.133	284.4503301057986	6.988419105431732	26	28396	0.7113216857036673	0.014229283466171241	1.6712138535826635e-06	Tyrosine-protein phosphatase non-receptor type	PTPN11B
HyS0017.134	412.53088512212827	24.041145893432066	58	29977	0.7666708660925413	0.02199713207557941	1.602181645835911e-06	Receptor-type tyrosine-protein phosphatase epsilon	PTPRE
HyS0017.135	1607.5017701249985	2.8827837448711837	19	629	1.2447798183414083	0.022223860888652615	2.320102115689585e-05	Subcommissural organ spondin	
HyS0017.138	2683.3200240547744	26.409260442424603	78	969	1.6703392791894778	0.013226964626158355	4.891578520507503e-05	latent-transforming growth factor beta-binding protein 3	FBLN2
HyS0017.139	290.2496021814856	19.418258576438284	36	38195	0.7172682843967984	0.021072441911800306	2.465547492186115e-06	DegP-type protease	
HyS0017.142	1093.3099634923183	10.500350371519536	18	1347	1.0721144606359803	0.08436820775576422	0.003766256424899859	Huntingtin-interacting protein HYPK	
HyS0017.144	3096.6431413685896	19.3555358808071	50	456	1.8537669392280924	0.04737489306147186	4.946790383420496e-05	Cyclic nucleotide-gated cation channel alpha-3	VWA3B
HyS0017.146	2938.03508480978	48.04233207530358	82	849	1.8359629151157821	0.13144687080293133	0.054101983315816414	Villin like	AVIL
HyS0017.149	352.71030964601994	29.219584553853977	50	35945	0.7442194773456126	0.02478359692624435	2.355814753714515e-06	Mitochondrial aspartate/glutamate transporter	
HyS0017.150	911.043093704907	4.552881894636952	9	968	0.9585984598361146	0.007889049513786233	1.3055922514389043e-06	RERG like	
HyS0017.151	4.639800001929207e-13	0.4723569937774977	1	61	0.6076188167331039	0.03324295010845986	2.6587810012053524e-06	Retrovirus-related Pol polyprotein from type-1 retrotransposable element R1	
HyS0017.152	1391.277256284171	8.905244177837908	62	2744	1.1538513162931712	0.013848744517500596	2.8959261374275283e-05	Microtubule-actin cross-linking factor 1	
HyS0017.153	1372.8572627805086	37.297317345329525	64	3037	1.155446771080657	0.030719646820549677	0.0011226576781114834	DEAD box ATP-dependent RNA helicase	DDX43
HyS0017.154	2256.8954395529145	12.925331481193863	38	660	1.5267234771369995	0.0640849761177729	1.319867070378114e-05	Microtubule-actin cross-linking factor	
HyS0017.155	756.3971185560335	43.4112854424667	75	11719	0.9130169728751139	0.0385433422776691	0.001507702276790761	DEAD box ATP-dependent RNA helicase	DDX43
HyS0017.156	5533.631754089477	46.860618324027065	88	257	2.834447656256127	0.058472154265347555	0.00023564298510070415	Armadillo repeat-containing protein 3	ARMC3
HyS0017.157	2.5250192643304163e-13	0.41216740812519176	1	45	0.5911070048240469	0.0020886878655708117	1.2764710931330304e-08	Myosin-M heavy chain	
HyS0017.158	301.7377156443015	36.40890227030384	83	81157	0.7387835739823343	0.05299643349531366	1.8898604877257553e-05	ATP/GTP binding protein like 5	AGBL5
HyS0017.159	4510.043011904286	35.803378988847385	58	255	2.4067105085261637	0.023944569971548313	0.00013408397642844522	Syndecan binding protein (Syntenin)	SDCBP
HyS0017.161	2561.788626983536	19.56559272728391	45	611	1.67057753778511	0.10539638112508387	0.00010024977004995633	Arginine-glutamic acid dipeptide repeats	RERE
HyS0017.164	3770.745459365028	53.72441429245744	85	535	2.1254657836171105	0.0512593788469747	6.454110128160801e-06	Replication factor C subunit 3	RFC3
HyS0017.165	4089.3131425295073	6.21624472260146	12	64	2.238149005744018	0.02344101678192956	4.918896234826928e-07	Ladybird homeobox corepressor	UBL3
HyS0017.166	3.3537198957622765e-12	0.576222057930826	1	164	0.6230971478872112	0.06244180633147114	0.00014952657650877497	Transmembrane protein 63B	
HyS0017.167	4664.539061435636	54.846901791591655	88	362	2.501054835952187	0.0853271474204985	0.0007911622534270041	ARP6 actin-related protein 6 homolog (Yeast)	ACTR6
HyS0017.168	1253.2294508488567	56.669876689584854	100	5700	1.2104974483108415	0.220709100843978	0.11149222619953507	Histone-lysine N-methyltransferase	SETD7
HyS0017.169	3123.4679755171787	38.63553794635099	73	666	1.8893174121396437	0.0942004708452372	0.00019861923981467886	U3 small nucleolar RNA-associated protein 18	UTP18
HyS0017.171	4764.6535948809815	51.80358447388547	88	347	2.5181838293500776	0.04211651765442411	3.1852042011430426e-05	Heat shock protein 4	
HyS0017.173	486.1083217582018	51.71674133966842	82	31039	0.8243538417055724	0.07530169560331956	3.0716626612244895e-05	Isoleucyl-tRNA synthetase	IARS
HyS0017.174	3010.4013714663047	18.359817972135616	38	372	1.8039318003034333	0.01843616481308078	4.21829893036922e-06	Calcium uptake protein 3, mitochondrial	
HyS0017.175	2252.9798402872043	11.475671421911338	21	370	1.5348065791123737	0.08229173369270847	1.2070178178550484e-06	Cytochrome c oxidase assembly factor 5	COA5
HyS0017.177	4080.1910869923804	39.112922606379485	72	386	2.2497645827785333	0.0522278191732577	0.0003701909877309097	Progesterone immunomodulatory binding factor 1	PIBF1
HyS0017.179	2244.5915647795678	0.9640556721030887	2	35	1.5319956659685028	0.08331857937041888	9.6495176846089e-06	Amyloid beta A4 protein-binding family B member 1	APBB1
HyS0017.180	2059.663438281132	45.191770611141976	77	1624	1.44403660270785	0.056926513886406	8.751780098266086e-06	Sulfatase-modifying factor 1	SUMF1
HyS0017.183	2191.0440196138607	1.0969500394354734	4	74	1.4681386875741023	0.00324654659322607	2.0501707411620726e-05	Zinc finger protein 713	ZNF713
HyS0017.184	3923.7865355929525	28.839661454364315	51	296	2.2349688866575192	0.14226776464781213	0.0026178578498774092	Centromere protein B	
HyS0017.185	3438.8430839151342	58.28577446418097	83	627	1.9865066943568663	0.03956436084287928	1.7477204321387096e-05	G protein alpha subunit i class	
HyS0017.186	5287.606019465497	53.02267303859743	89	285	2.7410868546566904	0.0680006762459073	0.00020442300804410026	LOW QUALITY PROTEIN: TBC1 domain family member 19	TBC1D19
HyS0017.189	532.7817958149645	36.021146708365855	93	28738	0.8236299681402164	0.03871166843939955	3.277067443037045e-06	Receptor-type tyrosine-protein phosphatase epsilon	PTPRE
HyS0017.190	493.67084008238544	30.786034714637598	81	29040	0.8004722289009107	0.02453558522719672	1.6348771144332427e-06	Receptor-type tyrosine-protein phosphatase epsilon	
HyS0017.192	178.7419985992442	29.58765281360418	58	161866	0.6656260260742826	0.007790792502793514	5.330405217348282e-06	multidrug resistance protein 1	
HyS0017.193	701.4038182267639	22.96706030809288	59	10537	0.8809719044979485	0.019641984579721994	6.268999512427837e-06	Tetratricopeptide repeat and ankyrin repeat containing 1	TRANK1
HyS0017.196	311.26465195297794	14.948056491889089	27	24919	0.7212004970736244	0.012631246823648995	3.7737949660528175e-06	Thiamine pyrophosphokinase	
HyS0017.197	2175.5602869717272	61.62691370680042	99	1871	1.539014590522653	0.1486465765439251	0.00038950828409852763	Autophagy protein 5	ATG5
HyS0017.198	5640.707062248596	48.775018367831066	80	225	2.868249230947537	0.04144510473103516	2.502703250270587e-05	Dynein regulatory complex subunit 3	DRC3
HyS0017.202	217.6847749882562	16.913894150819242	33	61625	0.7030253402859185	0.048964566849232	1.0493026145249824e-05	Acyl-CoA thioesterase	
HyS0017.203	1.8965701522773794e-13	0.5962050473821242	1	39	0.6781193597832574	0.16626291989664083	6.119018821067693e-07	Glucose-6-phosphate translocase	
HyS0017.205	6570.127370724605	47.03880076949639	82	170	3.2390769070083234	0.039669542792388386	5.505192579775815e-05	LOW QUALITY PROTEIN: 2-oxoglutarate and iron-dependent oxygenase domain-containing protein 3	OGFOD3
HyS0017.206	570.7834412291878	6.3972996561736615	15	4059	0.8222688173224993	0.0074630471290478935	1.2926214439106084e-06	Tick transposon	
HyS0017.207	2305.2883551041023	7.351852379009605	19	304	1.5167036508387208	0.008656748643077817	1.1600812436639537e-05	Polycomb protein Scm	
HyS0017.208	5181.411259901633	43.12683665124952	91	303	2.695063238195421	0.061317926308149265	1.1664572446792719e-05	LOW QUALITY PROTEIN: protein tyrosine phosphatase domain-containing protein 1	PTPDC1
HyS0017.210	2295.7254176549272	53.346446656189656	97	1643	1.5610414287157324	0.09948583484778577	0.0011884592217462078	Mitochondrial inner membrane protease ATP23	ATP23
HyS0017.212	718.8204618992045	64.83543340315003	100	17322	0.9338305960889454	0.10623075543571048	5.547416853166528e-06	DNA-directed RNA polymerase subunit	POLR3A
HyS0017.213	408.3473674558969	24.68401959540903	51	27034	0.7600792256711157	0.012704958306970137	0.0003325393031430703	Sodium-independent anion transporter	
HyS0017.215	2497.241870752577	24.91853571739155	61	867	1.613246516263923	0.04594234775041819	1.6182758514356893e-05	Adenylate cyclase type	ADCY9
HyS0017.216	4032.4899164413996	50.3544982017337	91	501	2.234165762730635	0.058790419400065276	0.0005436936020420392	Dedicator of cytokinesis protein 1	DOCK1
HyS0017.219	242.78321037394372	27.45752034525873	46	69719	0.7150344220575144	0.05268096287708876	1.1379153995318102e-05	Thioredoxin domain-containing protein 9	TXNDC9
HyS0017.222	4074.3940926318496	36.332866215697564	80	431	2.2385011367714216	0.03536379100769661	3.4524230126631784e-05	Transcription initiation factor TFIID subunit 3	TAF3
HyS0017.223	3292.2743499853145	38.857241395983486	80	660	1.9459996608226702	0.0737533118541331	3.327729268811234e-05	Carboxypeptidase D	CPD
HyS0017.224	1406.053537130011	2.9358632250232146	6	266	1.1545328898425251	0.003983883301694465	8.420311297485456e-07	Scavenger receptor class B type I	SCARB2
HyS0017.226	6.5389759592663625e-12	0.5870168945467154	1	229	0.5904186863771229	0.0007899730791297056	3.2259076426485055e-08	V-type proton ATPase proteolipid subunit (Fragment)	
HyS0017.227	1870.2400200421584	3.2573366965795856	10	252	1.341284482530587	0.00601595025967767	1.0438047165773057e-06	transcription initiation factor TFIID subunit 3	TAF3
HyS0017.228	3292.2743499853145	38.857241395983486	80	660	1.9459996608226702	0.0737533118541331	3.327729268811234e-05	Carboxypeptidase D	CPD
HyS0017.229	1786.3616597917046	4.411004781852976	11	301	1.307530782521182	0.005634061917579801	3.2894091343233918e-06	Scavenger receptor class B type I	SCARB2
HyS0017.230	1175.4980956087807	2.264803815600437	5	324	1.064737022775497	0.008561773295190159	2.2342767027532913e-06	Scavenger receptor class B member 2	SCARB2
HyS0017.231	2254.9328412837112	20.113577173056733	38	665	1.5078699516789893	0.029762986832949895	0.006121607202065598	LIM/homeobox protein Awh	
HyS0017.232	6.464047367790215e-13	0.48316012282789894	1	72	0.8536152536023148	0.4973319103521878	0.0014670557827498167	Nocturnin (Fragment)	
HyS0017.233	4468.853295416916	30.152728647548585	57	255	2.460911072777181	0.1563298414968056	0.025746930855382193	Nocturnin b	
HyS0017.234	1356.2879283645646	1.2192894940887284	3	137	1.1346740300932625	0.004073312056587575	1.6787225953803225e-07	Trafficking protein particle complex subunit 9	TRAPPC9
HyS0017.236	4836.236320078556	56.66243107868425	87	333	2.561680094269319	0.07015629080502155	0.00013660556176210443	LOW QUALITY PROTEIN: WD repeat-containing protein 19	WDR19
HyS0017.238	160.79510506290606	13.109183391940185	26	89648	0.669571902300228	0.028780814149529918	1.4387907387326684e-06	Serine/threonine protein kinase	
HyS0017.240	3382.8547004142624	26.39637169655758	48	375	1.9498997202719734	0.0127474523560396	8.451787836592394e-05	Polycystin 2, transient receptor potential cation channel	PKD2
HyS0017.241	908.520516092797	40.30906144625152	82	8787	0.9760644455107328	0.04274324539435982	0.00011595073016655371	ATP-dependent RNA helicase	DDX11
HyS0017.242	4183.795952650833	39.06835560751994	66	337	2.2692987617597256	0.010904507910907042	4.95753305608442e-05	Polycystin 2, transient receptor potential cation channel	PKD2
HyS0017.243	3912.1209392573955	11.694073664993834	20	117	2.159144425970825	0.008104764865922966	2.624444635975503e-05	SEC24 homolog C, COPII coat complex component	SEC24C
HyS0017.245	6.596224785056002e-14	0.6766137072097864	1	23	0.6561992720080675	0.12490412639975457	4.250809880962319e-06	Fibroblast growth factor 12 (Fragment)	
HyS0017.246	5972.447528345331	38.333044258108664	88	220	3.008637360956271	0.05595886460369911	7.568908889428042e-06	AN1-type zinc finger and ubiquitin domain-containing protein 1	ZFAND4
HyS0017.247	2728.0809373094207	3.311585469742621	8	95	1.6899171482139095	0.016386349719683054	3.9693545873107635e-07	Galactoside 3(4)-L-fucosyltransferase	
HyS0017.248	1061.8730327089947	58.22452450339076	99	7855	1.157172522944677	0.2687149286178412	0.00021988468116588652	Tryptophan 2,3-dioxygenase A	
HyS0017.251	424.3381028789858	17.049641321343152	35	17393	0.7971310622173985	0.07035774464463161	0.005310820207470901	Hexosyltransferase	CRBN
HyS0017.255	1886.8228837105412	7.500263427924679	16	399	1.351526233095863	0.01282189924586911	7.365056679361823e-05	nuclear pore complex protein Nup205	NUP205
HyS0017.256	1113.7970951253249	14.394432289078875	21	1514	1.0462033774658137	0.020147231171314568	0.00032534474435138525	Ribosomal protein RPL1	RPL10A
HyS0017.257	829.5403466372098	37.04611138811041	71	9182	0.9368980537137417	0.028442142330143926	0.000378981194072783	LIM-domain protein prickle	PRICKLE3
HyS0017.258	4302.850657552105	44.79994738452495	72	348	2.3428631844399987	0.05981622115029971	0.0010162104749042154	Ring finger protein 121	RNF121
HyS0017.259	417.59133905347466	38.948095404096925	52	26657	0.7865330071685198	0.0556394661983807	0.00037772309941078695	Ribosomal protein S23	RPS23
HyS0017.260	2154.7060777756988	14.225941146895892	62	1183	1.461228171581376	0.017631748019093427	4.5701048845101095e-05	Complement factor properdin	THBS2
HyS0017.262	2088.2968344096757	31.029994522636787	63	1293	1.440333745714164	0.028322766352420294	0.00019728917554795672	Coagulation factor XI	CELA1
HyS0017.263	1538.5543067745393	10.315286639399197	23	865	1.2077884335481919	0.004464698409278091	2.1034072936643052e-05	Coagulation factor X	
HyS0017.265	1494.657308089785	10.668646538645806	36	1416	1.1884512646538012	0.0011096185389430741	1.2179612368444972e-05	Complement Factor Properdin	
HyS0017.267	673.0413915306303	15.40575752220838	51	9930	0.8623515590151167	0.005913511496044973	4.2065498039335235e-05	Complement factor properdin	HMCN1
HyS0017.268	3824.493941716822	52.95949333525024	77	471	2.1370424781127015	0.032536503941329835	2.7716853403369138e-05	Putative rab subfamily protein of small gtpase	RAB10
HyS0017.270	1825.2432415347198	1.9377699410809708	6	159	1.3221518290672054	0.0038764612382921203	3.9985113335304466e-07	Adhesion G protein-coupled receptor D1	ADGRD1
HyS0017.271	369.4222489573878	40.24551609498222	77	50396	0.7571830063442472	0.03663000587692047	1.0182326208788402e-05	Glycoside hydrolase	
HyS0017.273	5638.986198091204	36.6172159239205	65	183	2.887141521679095	0.07839012973420975	1.368417412274015e-05	nuclease EXOG, mitochondrial	EXOG
HyS0017.274	342.79862339467843	7.041589288635631	14	10641	0.7483061914730553	0.039974351544975945	1.6789817334221467e-05	Parvalbumin	
HyS0017.275	1269.6792375214238	21.440683500000407	49	2710	1.114645242879995	0.031633558177490556	0.00038810186777098226	Thyroid peroxidase	
HyS0017.277	2528.8933838809457	12.9438741254472	36	501	1.6160823799949724	0.027401348539554622	0.00011558583150996991	Plexin cytoplasmic region	PLEXA
HyS0017.278	2634.5839350727533	5.2235558835528995	14	179	1.6566723340414113	0.02420429041424646	0.0005243046379709854	Matrix metalloproteinase	
HyS0017.279	1426.6316163821546	0.6642671581731469	2	88	1.1681996576787808	0.01423960158627686	1.1142596143174636e-06	Matrix metalloproteinase	
HyS0017.282	1456.2561416150165	41.545386958733886	75	3165	1.190019109938906	0.03304701271845313	8.682760594775352e-05	Ubiquitin--protein ligase	
HyS0017.283	993.1378450692054	17.122911220875782	30	2713	1.0254329192260756	0.0720333666615492	4.843388616426752e-06	Short coiled-coil protein B	
HyS0017.284	2302.9562570690027	10.609810821684475	21	353	1.5328148032802658	0.04081455145265027	2.9409137999274848e-05	Peroxisomal biogenesis factor 13	PEX13
HyS0017.285	2834.6715018536115	10.808042716657647	29	316	1.7321414252147114	0.01560893575016085	4.426284078187049e-06	Ubiquitin carboxyl-terminal hydrolase 38	USP35
HyS0017.288	2367.8723824440467	16.00564424931904	26	412	1.540623333733269	0.0065551027822735655	8.814052263327933e-06	Pyruvate dehydrogenase E1 component subunit beta, mitochondrial	
HyS0017.291	1711.6641827891501	7.07022436721763	20	595	1.2847324664876885	0.018992863062111297	2.8797455477664827e-05	Inverted formin-2	
HyS0017.293	1508.298037716979	4.323517028138589	11	432	1.205650600268017	0.02326657427155069	5.04086517537152e-06	Peptidoglycan binding domain protein (Fragment)	
HyS0017.294	888.9711357653499	45.24431899154351	82	9273	0.967979380939018	0.04224669727816907	8.853772425116827e-06	Ubiquitin carboxyl-terminal hydrolase	USP4
HyS0017.298	1954.7989665989533	14.072295080463281	32	726	1.3894669116307505	0.033074445169638804	0.0008934525630323578	Centrosomal protein of 290 kDa	CEP290
